line,raw_triple_sha256,rank_hash,split,source_length,mt_length,pe_length,edit_fraction,edited_tokens,untouched_tokens,levenshtein_distance,deletions
2614,78b6fe2af88a780bca0932a8bf3c482004f6a2672a5fbba747f22df9c33e579c,10c1c76e555ae882a0417c20cfde6a12449e7b5e84433947b8e20ecfcad68adc,reporting,16,20,23,0.17391304347826086,4,20,4,0
3573,e5f48a89b0f95f1547b3539e312574f0640ff9f7144f2be87754f3b346c4f99c,10d7ce83c95145328aa541828d12fcafee67df08a629d2020a674bb71c5a731b,reporting,39,57,57,0.45614035087719296,26,32,28,2
3357,71e8455edfc76ec5ab5a59d5aa76916d4adf96d299c58f106cbe4ad5678373b8,10eb120f4224995e7e5eb83fb3198b80bbff93f84f08bf3ba56136504f94ec3b,reporting,26,32,34,0.17647058823529413,6,29,6,0
3003,b515fe77288ce522188953201cf62d20f5fa293b8e9b17fe634208668dc1d5de,10ebfadbcfcb4ba3b6762eae47c6727972cdfb5c5bbfcad405f2052433d81798,reporting,16,15,16,0.4375,7,10,11,4
4650,4bd5aa3355f25dbf78aad014198dd0849f35f508a839222c928afa0e1b696311,10f5a5ecd4695c7ab31092670f05b46d84616bf0bec6e2d054f8e9bdf0a72383,reporting,30,31,31,0.06451612903225806,2,30,2,0
5635,6fdded84f60694d93bce4ba8a42e3489670344900ca0ea8498bb1c82218277f9,10ff30dcd0d17a1febc49b6c721d94d6019999c7fa1375e5b7164dc1f73bf1cb,reporting,24,25,25,0.36,9,17,10,1
4099,e49424be9f707656bdb7ee600bd412b0a18c7be321a16065d03895260890b83e,110107968a7b529d6c582560d3110b8950234e8a09f6aa577c134f94d9ff9002,reporting,24,23,25,0.72,18,8,19,1
909,3411095ea145ad2504748f01936656ea5bde5cf818d2aa11f64a15749cca2f94,11059770c073143b6e9bdb44559dd7d62b55d87cee34f5e3ad704bc2ee14f72d,reporting,32,35,35,0.17142857142857143,6,30,9,3
14,607ccb3a127c28fdc0632689bb8783abdb68faa4455a30fedfc0a9f53ad6212d,110a1e5fcd5c1ca3d76b7d5212e4a6e7f3379a53fc35a164333d84866ff44f96,reporting,21,19,22,0.2727272727272727,6,17,6,0
4453,a4afe3969fca5040df737f2c6489ab2dca9612b95e85f857ba0eb37be9363134,112d01d12903296a5ba840391565961b90ebe7855ceb2657648ad52df2682503,reporting,20,15,15,0.6666666666666666,10,6,10,0
4292,41874d1b5d9f20a6901b8f88baa3f58acf88f7a7cb0c838b9beedb78487139aa,113763a553deb8edef605853017026cfae74ba3c2f6a3b81f3cac1f720e56dab,reporting,20,12,13,0.38461538461538464,5,9,5,0
2572,e851d2396ffc912e9a9fa229bd2c0b0efe8992d6ed22ab80c447966a66220e7e,1139981dbe2ff42e4c8a816acfc07f01ad6953f9e1d391d47fbf9f6b196e87cf,reporting,20,22,27,0.37037037037037035,10,18,10,0
6011,e5c838fc805e15eed9de50150bac9a12f10a64c0556bdcdbdbf0231795628ac4,113e02e3d5e4abba08d26266a3d568474f3833c1c881f2b590b883c0ded9d1b8,reporting,29,27,36,0.5277777777777778,19,18,20,1
5957,1815c53ead55b43dc9261e78d354de18b78748d8a564c37a2de0575846a8a7bf,113f5c88ca740349cb524c287b7fa878898c8964449beaed00cb44d1cff8b5c7,reporting,27,22,23,0.13043478260869565,3,21,3,0
4077,094ff7a921522ad0efd19b6e8a44ab2786ea8970bf3a5ad4af77ab29a2c8b615,11424cbc6037f2c2fc0cb04741bafa4a5d372dd2d8ac3a96d5642e2017a2f2d2,reporting,28,31,32,0.125,4,29,5,1
371,6cec4da8e36b1bcd4244ec87f05198e8f65b55f8ed331b2556e1a1eedf2307e5,11495167037108f868bb67c5b3b30f6b16b1f4d2d6f0679e56854b2ad8bf010b,reporting,32,29,29,0.0,0,30,0,0
1724,8220dfc3356a121bb0e0a42fea936e86de2797900215d733533ed74836cce47f,114c36e370b8cf0018f148d5774977e6b611bf90b2561d62c62c3258f0114cc8,reporting,20,20,34,0.5,17,18,17,0
5186,161b52e080ac4fd6d003935ee5f1926a77af34d3c48eb164c4cb7509b9ad69a3,114d6217e1d430c95a6fb51d11c6f26a1eddb6b35d8ad497d2a83e9f6ec846fd,reporting,17,16,30,0.5333333333333333,16,15,16,0
6013,221e6c45cd17febebe636c213caebb6fa9bbf4c4e309155e8ffff023cf70a5a7,114eafddd9971ea0c3f2f707f41e112d50b7676d173f876a16a4499b9b700182,reporting,23,20,35,0.5714285714285714,20,16,20,0
2994,73922004e86eadd66f3bfd4dd00114903cca4893cca80659f0860bedb2339666,1160dad99316c64f8fb47eca8ccfe4922fd2bc6a94985bb01e8ebbfb43e202a2,reporting,13,17,21,0.23809523809523808,5,17,5,0
5576,d3c3c2a7ce868cb2e16ad209088f7e2461268bea56ad8a9111add55638949ba1,11666b4181358b61c360c78c3fd8c5b62efd34bd2ba7909a6135a2e0e97d54f7,reporting,27,23,23,0.0,0,24,0,0
4353,ee1fa5f270e48ad7b53cdd2192355f2c01896940e0a3e7ee0edc64ffaed91187,116dfdd1d4786e52b4f91b026e0efcb318331c6860f0ff66e72a04ef12ffd590,reporting,16,17,24,0.5416666666666666,13,12,13,0
3926,2de3f6b226d3625c608cee04ba23cb55f99151776112badff61b5ae86512bce5,117336e0b53061f7103867789a6bc1c3986cc7902d741d64ed55d51fbaae9cf6,reporting,16,17,29,0.4482758620689655,13,17,13,0
890,9935af1ceda75dac804c537dda9df9dbcb375fbb14fbfad7933e9f2b4739442a,117a252cf5fa5eaef40dbd30d8089ae4a64116648609bc3202f3b8d23140dc35,reporting,23,27,27,0.37037037037037035,10,18,10,0
5836,ab2a7c020382a9fbaf9ad8faf1f4da640ee308cec0d22f6c1835ca5dabe7dc50,118565a18c922053db7116b2dc1e2c53b4138738bdb200cba8f6615eeaeb56dd,reporting,21,26,19,0.2631578947368421,5,15,12,7
1160,10bbb296b943723b9290ff99ba589de2489fcdfd611cc83107ef51f9a30e2096,118a4d55d40404ff4060cfd95518eec51ee0af76ceacc454cdc08885cb213b33,reporting,24,28,28,0.7142857142857143,20,9,21,1
1323,ed19b979d4f08a5914f10d434dd114733a3aea4d5fcace6658ece0c33a690e89,118e8e8a7b9781babf719f0ffb8154e8a80f2916765e65dc660d1eedfcc67a60,reporting,28,21,21,0.047619047619047616,1,21,1,0
522,406e4c86c37f695d0135d47674ec06ec7eaa621ef8df0d498a6b434e09c98b3d,1195a50ef28d3b8000bea01ed5e116045e31ecb3184284d70dbe215f2ffc42f3,reporting,17,14,14,0.0,0,15,0,0
