line,raw_triple_sha256,rank_hash,split,source_length,mt_length,pe_length,edit_fraction,edited_tokens,untouched_tokens,levenshtein_distance,deletions
3003,edbd0630e9704312c52675f42a64331a2d913f58f93188b873a0c5eb95a587d0,10ebfadbcfcb4ba3b6762eae47c6727972cdfb5c5bbfcad405f2052433d81798,reporting,17,18,18,0.0,0,19,0,0
4650,12ca0604e2b6ddb1246b431831b706e40e5ba974a6c64cf2de2ace50b40fedba,10f5a5ecd4695c7ab31092670f05b46d84616bf0bec6e2d054f8e9bdf0a72383,reporting,10,9,9,0.0,0,10,0,0
5635,c1b3a67951b9755362afcbb5dd9bb3f9b246fc72a7e2510b4d734c20f74d897f,10ff30dcd0d17a1febc49b6c721d94d6019999c7fa1375e5b7164dc1f73bf1cb,reporting,23,25,25,0.0,0,26,0,0
4099,37a3e21ef23c18747c3acfe8cce096c4e452440055b15f5f7fc66e3994873dd6,110107968a7b529d6c582560d3110b8950234e8a09f6aa577c134f94d9ff9002,reporting,19,15,15,0.0,0,16,0,0
909,5df8507631de29bd73c8263708f1bcb164e923ea5575d2c53d0c6c2cf71d0897,11059770c073143b6e9bdb44559dd7d62b55d87cee34f5e3ad704bc2ee14f72d,reporting,15,20,20,0.0,0,21,0,0
14,6553185410ff0827ac73366f9ec650a3ea34be1e168cba518b0ec80c812c0b06,110a1e5fcd5c1ca3d76b7d5212e4a6e7f3379a53fc35a164333d84866ff44f96,reporting,26,29,28,0.14285714285714285,4,25,6,2
4453,2babf5ede85eeb6b40de27c8e710e7b7358f6e0b5c7bd2c2e95b260e30335f3b,112d01d12903296a5ba840391565961b90ebe7855ceb2657648ad52df2682503,reporting,31,37,38,0.18421052631578946,7,32,7,0
4292,75ffe21a162a18e9e2b8a451c63408491f9745963a40ed1730afce94b948a172,113763a553deb8edef605853017026cfae74ba3c2f6a3b81f3cac1f720e56dab,reporting,33,41,39,0.2564102564102564,10,30,14,4
2572,c1b278b76bd45ac81f8f663925c0a7cdef192905202e0817af2f36a9936a86d6,1139981dbe2ff42e4c8a816acfc07f01ad6953f9e1d391d47fbf9f6b196e87cf,reporting,25,23,26,0.5,13,14,13,0
6011,b9f8c0d4011c4c39f41515b7c03fdffecaf8bf4074a8d79590bc244756db99a7,113e02e3d5e4abba08d26266a3d568474f3833c1c881f2b590b883c0ded9d1b8,reporting,17,20,21,0.09523809523809523,2,20,2,0
5957,af4a3fab803ea048bd34c3f10f7f34034877457966e56801f901409ad25e9bd6,113f5c88ca740349cb524c287b7fa878898c8964449beaed00cb44d1cff8b5c7,reporting,16,16,16,0.0,0,17,0,0
4077,cefad379f72e9e05f11a0a2ce06506d8dd4549457f9f5b6b05bc197ef12428e8,11424cbc6037f2c2fc0cb04741bafa4a5d372dd2d8ac3a96d5642e2017a2f2d2,reporting,18,21,20,0.3,6,15,12,6
371,8e8e9bbd3afd21d066465eb4ae30f10721a14062906029552dcae0ec13f9d0db,11495167037108f868bb67c5b3b30f6b16b1f4d2d6f0679e56854b2ad8bf010b,reporting,9,7,8,0.375,3,6,3,0
1724,fd2d5c246505722ac253cd297fc4f4906be01df7bf06a75c7a3fc1ba2778aa4a,114c36e370b8cf0018f148d5774977e6b611bf90b2561d62c62c3258f0114cc8,reporting,19,21,21,0.8095238095238095,17,5,17,0
5186,be96f6f4440e602eefd82f1207396ae328fd71a44a06c410244a57c9a5668cc9,114d6217e1d430c95a6fb51d11c6f26a1eddb6b35d8ad497d2a83e9f6ec846fd,reporting,31,33,34,0.058823529411764705,2,33,2,0
6013,30af60f819796d7d04e993ccc9a6b7513a80ef5a0c33caf3bcce0051597a6830,114eafddd9971ea0c3f2f707f41e112d50b7676d173f876a16a4499b9b700182,reporting,24,22,22,0.22727272727272727,5,18,6,1
2994,e2a4e1c7a7f33c8f1499ae1f261936e560fc1b00b240142dc4cd1582e145df9d,1160dad99316c64f8fb47eca8ccfe4922fd2bc6a94985bb01e8ebbfb43e202a2,reporting,11,12,12,0.16666666666666666,2,11,2,0
5576,eddc9c7c0a525534950d9cd516b97dc4cbc3ea05d56eb27b09c9695d1f229ee3,11666b4181358b61c360c78c3fd8c5b62efd34bd2ba7909a6135a2e0e97d54f7,reporting,19,24,27,0.37037037037037035,10,18,12,2
4353,8292f29e274bf9069603c364a0370012ae1a1efb39084a29cdd32be255a3f907,116dfdd1d4786e52b4f91b026e0efcb318331c6860f0ff66e72a04ef12ffd590,reporting,23,23,23,0.0,0,24,0,0
3926,674988d24efdac3e16fb8a0d57720ca8a9026cf99b98c92035abfb4ecce186f9,117336e0b53061f7103867789a6bc1c3986cc7902d741d64ed55d51fbaae9cf6,reporting,16,19,21,0.2857142857142857,6,16,7,1
890,190670b0e2a33689681413d3d9377ecbe5df80fd61572fb3239f5c9d0c5a9f70,117a252cf5fa5eaef40dbd30d8089ae4a64116648609bc3202f3b8d23140dc35,reporting,14,14,15,0.2,3,13,3,0
5836,63f577a275ac07c84998c370d094505612f351ebadfa72c73e201dff6a3d2fca,118565a18c922053db7116b2dc1e2c53b4138738bdb200cba8f6615eeaeb56dd,reporting,18,19,19,0.0,0,20,0,0
1160,dffd0837c2219e6bd689822c87bdd6b51c0556046c93d55facdf8be5972562c0,118a4d55d40404ff4060cfd95518eec51ee0af76ceacc454cdc08885cb213b33,reporting,21,21,25,0.36,9,17,9,0
1323,7a3384101cb3a376feb9dd02fd046c2466de77c1efcfcab631c584ce337a5241,118e8e8a7b9781babf719f0ffb8154e8a80f2916765e65dc660d1eedfcc67a60,reporting,28,28,30,0.3333333333333333,10,21,10,0
522,89b35538a62e88b1f81eace79245d5ecdedd3fed6abbc7f2c7bae55812457116,1195a50ef28d3b8000bea01ed5e116045e31ecb3184284d70dbe215f2ffc42f3,reporting,14,17,17,0.11764705882352941,2,16,2,0
